,logFC,logCPM,PValue,FDR
hsa-miR-1229-3p,-1.09522388569154,6.93232465681796,0.0490824797549631,0.853240429272272
hsa-miR-422a,-1.45688402867272,5.67112712785569,0.0495443425838276,0.853240429272272
hsa-miR-374a-5p,-0.680682941272784,5.90017202482399,0.0511665742185053,0.853240429272272
hsa-miR-4423-5p,0.640436238656961,6.03733803161807,0.0512749708318128,0.853240429272272
hsa-miR-502-3p,-0.750211849743576,5.04139579391104,0.0515341198351206,0.853240429272272
hsa-miR-520g-3p,0.709967688938869,6.39683330153452,0.0518287067735457,0.853240429272272
hsa-miR-1288-3p,0.783081344551936,5.59829349946683,0.0535188810286619,0.853240429272272
hsa-miR-365b-3p,-1.00588819139237,5.38158933341766,0.0537819733194302,0.853240429272272
hsa-miR-203a-3p,-2.19322494376756,13.5307352351608,0.0538223941920957,0.853240429272272
hsa-miR-708-3p,0.894183633588941,4.79981277490212,0.0545014969100261,0.853240429272272
hsa-miR-365a-3p,-0.88801744497505,5.62135202121297,0.0546808911956293,0.853240429272272
hsa-miR-193b-5p,-0.963773127388919,8.94473016623407,0.0548361640938728,0.853240429272272
hsa-miR-6733-5p,1.00048910788709,5.38424065622614,0.0556165913419217,0.853240429272272
hsa-miR-6847-3p,0.721289001303324,4.76177484832034,0.0561011194310577,0.853240429272272
hsa-miR-6743-3p,0.794308396580199,8.95538279958702,0.0562470414402615,0.853240429272272
hsa-miR-4280,0.79658694728897,8.13900298710547,0.0563594098219505,0.853240429272272
hsa-miR-5088-3p,-0.871623901440594,6.44942410639991,0.0569455309718033,0.853240429272272
hsa-miR-514a-3p,-0.978141478985191,9.13298943283419,0.0569759556102706,0.853240429272272
hsa-miR-3613-3p,0.790394751553299,7.93833721642935,0.0570871156236335,0.853240429272272
hsa-miR-6783-5p,-0.919022560322278,7.87047063264044,0.0576575525539203,0.853240429272272
hsa-miR-361-5p,-0.695891996620808,9.58750292747863,0.0578454339417719,0.853240429272272
hsa-miR-664a-3p,0.699958373748753,9.54415832093209,0.0578832618955458,0.853240429272272
hsa-miR-4697-5p,0.678604591529948,6.25090483351159,0.0582147728958787,0.853240429272272
hsa-miR-4727-3p,0.635775522116315,5.34876949954729,0.0586260107112436,0.853240429272272
hsa-miR-4739,-0.757781349532128,6.53391155191704,0.0603413076060191,0.871931894906976
hsa-miR-6770-5p,0.770625573475026,6.15731072078023,0.0621870943884038,0.882338230052892
hsa-miR-106b-5p,-1.17566182175728,6.51103326871453,0.0622177026120266,0.882338230052892
hsa-miR-8063,0.859653846064945,6.83456444341763,0.062610623698739,0.882338230052892
hsa-miR-5092,-0.67613243324208,5.33149738269441,0.0628060826137501,0.882338230052892
hsa-miR-6762-5p,0.65913856200353,5.67708274488143,0.0640996525856808,0.888438074451305
hsa-miR-92a-3p,-0.737789764824234,13.1081070798949,0.0644372151219175,0.888438074451305
hsa-miR-101-3p,-0.721273821014329,10.8159518548742,0.0656048750145883,0.888438074451305
hsa-miR-6888-5p,0.638142481699202,6.50721643746996,0.0656785462521347,0.888438074451305
hsa-miR-1261,-1.19241081922124,5.6819903721051,0.0658121741505719,0.888438074451305
hsa-miR-5579-5p,0.654392534593658,5.60108020558105,0.0658752897517033,0.888438074451305
hsa-miR-15b-5p,-0.636896225749747,8.77827383006037,0.0663968380116895,0.889298534643833
hsa-miR-6862-3p,-0.774102644475269,8.49889837226735,0.0668182784309751,0.889298534643833
hsa-miR-6770-3p,0.556718818817373,6.6561642529196,0.0675373669874037,0.892994074611226
hsa-miR-6893-3p,0.693574175394825,5.63071080924648,0.0681606318489513,0.894214562500109
hsa-miR-130a-5p,-0.906117925589572,5.05876417842897,0.0685137208045066,0.894214562500109
hsa-miR-3171,0.902292186228742,6.1821240086518,0.069423491243685,0.894801433756083
hsa-miR-1304-5p,-1.448168143845,5.29813807915919,0.069674458559544,0.894801433756083
hsa-miR-208a-3p,-1.12379378385375,3.97734939418969,0.0701416840888731,0.894801433756083
hsa-miR-6863,-0.713771435679293,9.58971227972451,0.0713231886833497,0.894801433756083
hsa-miR-6766-3p,-0.677258571905037,6.36116226214482,0.0713620856281703,0.894801433756083
hsa-miR-6871-3p,0.576242609602929,7.41093354581252,0.0717541353313287,0.894801433756083
hsa-miR-5704,0.590959455572016,6.57150081747819,0.071864989792561,0.894801433756083
hsa-miR-95-3p,-0.764621676069596,7.98114999531012,0.0737423350696009,0.894801433756083
hsa-miR-1251-5p,0.781646553719572,5.22377776895417,0.0739111788297952,0.894801433756083
hsa-miR-4257,-0.850700198423093,5.73060839856315,0.0742943358883946,0.894801433756083
hsa-miR-4690-3p,0.744672367289932,5.45999015228717,0.0743326882704369,0.894801433756083
hsa-miR-21-5p,-0.711530543727929,14.67922285656,0.0747074402190293,0.894801433756083
hsa-miR-5683,-0.664290886498036,5.03259876589707,0.0747176406473828,0.894801433756083
hsa-miR-3064-3p,0.699160794264882,4.78396241130294,0.0747510836899545,0.894801433756083
hsa-miR-6734-3p,-0.858907033262049,7.49781505409606,0.075582252105447,0.899428800054819
hsa-miR-143-3p,-0.691972423035929,13.6678640657658,0.0763742179068784,0.901439771842493
hsa-miR-4705,-1.22539383760457,4.64023906268356,0.0766424324057878,0.901439771842493
hsa-miR-28-3p,-0.741234473578699,10.3611186267308,0.0777675990931852,0.908203412110875
hsa-miR-429,-1.10226291549098,6.89434820475303,0.0782915053315197,0.908203412110875
hsa-miR-1185-2-3p,-1.34627497165662,4.64917979497265,0.0785643090061311,0.908203412110875
hsa-miR-6796-5p,-0.897411900923995,8.05651757516968,0.0796853665957437,0.909316579939278
hsa-miR-941,-0.613617775927303,6.63805611893895,0.0797911148537725,0.909316579939278
hsa-miR-4726-5p,0.559160406409838,6.19807670416382,0.0800090712947066,0.909316579939278
hsa-miR-1225-3p,-0.630661314711473,6.35194392009714,0.0824663015385994,0.914491936193649
hsa-miR-369-3p,-0.698371735081514,6.89495830158885,0.0825691571665516,0.914491936193649
hsa-miR-3654,0.694339554889344,6.40094753385047,0.0829219752231582,0.914491936193649
hsa-miR-6866-5p,0.725804646970562,4.91932203582225,0.0829568821573829,0.914491936193649
hsa-miR-668-3p,-0.913450169689401,6.17952054532471,0.0831620757732338,0.914491936193649
hsa-miR-16-5p,-0.743180348238418,15.7631666420547,0.0842808494309624,0.914491936193649
hsa-miR-6808-5p,-0.957935154251782,6.37706940465776,0.0844324153087642,0.914491936193649
hsa-miR-6870-5p,-0.880951034415758,5.568480726484,0.0850795150709005,0.914491936193649
hsa-miR-1254,0.767333213635213,5.01637201236079,0.0850872183987668,0.914491936193649
hsa-miR-4668-5p,-0.857729112258791,5.61699049565567,0.0852254692770621,0.914491936193649
hsa-miR-4755-3p,0.718682637308206,4.80824169681436,0.0861795453718936,0.914491936193649
hsa-miR-2355-3p,0.760309837352137,5.29773552840679,0.0865085747300966,0.914491936193649
hsa-miR-6868-3p,-1.33070253890761,4.56385144441694,0.0867911321671746,0.914491936193649
hsa-miR-6504-5p,0.618777596517632,6.61442487357884,0.0871730396981599,0.914491936193649
hsa-miR-93-3p,-0.779827359475851,7.92758239112029,0.087245152587926,0.914491936193649
hsa-miR-8071,-0.891435145695897,7.02435955716506,0.0887135054731994,0.925089801918981
hsa-miR-185-5p,-0.734554939331769,9.76228161598478,0.0912313319591666,0.946466587453303
hsa-miR-340-5p,-0.632450450816989,6.0094995447441,0.0922727376097946,0.952321890873686
hsa-miR-646,0.610862629700264,5.13210996689175,0.0932106441315898,0.952321890873686
hsa-miR-6811-3p,-0.789485892417738,5.40171743016191,0.0934816039330738,0.952321890873686
hsa-miR-615-3p,-0.690899242317923,7.66969625452914,0.0936787228293937,0.952321890873686
hsa-miR-377-3p,-0.933620431928849,6.21990820328172,0.094853566766747,0.955651003095384
hsa-miR-212-5p,-0.638507612669729,5.59978763614987,0.0954125209551197,0.955651003095384
hsa-miR-19b-3p,-0.754295860462733,7.60702443057432,0.095801352420941,0.955651003095384
hsa-miR-489-5p,-0.768164974864934,5.55316345286288,0.0963991627636486,0.955651003095384
hsa-let-7g-3p,-1.11964512382058,5.05700462963605,0.0972998527166471,0.955651003095384
hsa-miR-26b-3p,-0.671323329472434,5.60695635585031,0.098147727899488,0.955651003095384
hsa-miR-604,0.562118387630856,6.11961077262221,0.0985511349489476,0.955651003095384
hsa-miR-23b-3p,-0.646943952894674,10.0816518144019,0.0986549652713097,0.955651003095384
hsa-miR-1290,0.582248317883612,5.69289727745152,0.0987833060092915,0.955651003095384
hsa-miR-548e-5p,0.700473847823881,5.67406748655653,0.0997375097869876,0.955651003095384
hsa-miR-4290,-0.708450706041916,7.01461670331854,0.101040066427691,0.955651003095384
hsa-miR-6130,-0.669820197394735,4.99445606178617,0.102781261986577,0.955651003095384
hsa-miR-3918,0.687975510955591,5.09847192151577,0.103008200237124,0.955651003095384
hsa-miR-3140-3p,-1.10994637471284,5.66528428367179,0.103251556047808,0.955651003095384
hsa-miR-4710,0.524366942269343,6.11143864598886,0.103417906524461,0.955651003095384
hsa-miR-3915,0.669371946781325,5.27982899417044,0.10364793551969,0.955651003095384
hsa-miR-24-3p,-0.649521055801052,10.1597659947903,0.103896065517026,0.955651003095384
hsa-miR-487a-3p,0.842421444108762,4.87672809961704,0.104100779302383,0.955651003095384
hsa-miR-19a-3p,-0.734507614630646,5.99431196097748,0.104956769829298,0.955651003095384
hsa-miR-5001-5p,-0.872543436046585,7.40242087952105,0.104956866819204,0.955651003095384
hsa-miR-6891-3p,-0.780503429182851,10.4389521698902,0.106247443539636,0.955651003095384
hsa-miR-6817-5p,-1.15446805869122,4.42946155453719,0.106790705230035,0.955651003095384
hsa-miR-3130-3p,0.505381925758235,6.50333294887451,0.108178341655812,0.955651003095384
hsa-miR-6849-3p,0.740568101471652,4.80622888874561,0.108874230383923,0.955651003095384
hsa-miR-589-3p,0.991924939094763,6.59385910755702,0.109486252831448,0.955651003095384
hsa-miR-1298-3p,0.942867474131847,4.74809441417755,0.110123076188503,0.955651003095384
hsa-miR-629-5p,-0.571218053222021,9.05921440199918,0.110324621710615,0.955651003095384
hsa-miR-100-5p,-0.638172326983848,8.7231332861896,0.110701026633446,0.955651003095384
hsa-miR-222-3p,-0.698112476191915,7.68207869197578,0.110886881562661,0.955651003095384
hsa-miR-155-5p,-0.535460321664999,7.17921183782636,0.111111375461424,0.955651003095384
hsa-miR-4738-3p,0.707814105048519,7.52260019389613,0.111473244656504,0.955651003095384
hsa-miR-6823-3p,-0.532572675746286,6.73088211173746,0.112404347255811,0.955651003095384
hsa-miR-4714-5p,0.565385423486738,5.84054704700248,0.112489699227863,0.955651003095384
hsa-miR-330-5p,0.652955019386993,5.1789072066906,0.112979976727675,0.955651003095384
hsa-miR-4728-3p,-0.624019970853872,6.92240852710518,0.113470769383819,0.955651003095384
hsa-miR-873-5p,-0.641815898785574,7.34337912756231,0.114204616936201,0.955651003095384
hsa-miR-1911-5p,-1.21524040455955,4.49437300180227,0.11439413183334,0.955651003095384
hsa-miR-588,0.614755518245318,5.13910346328328,0.114943811968584,0.955651003095384
hsa-miR-626,-0.639826257006901,6.52201524679652,0.115108070841583,0.955651003095384
hsa-miR-6768-5p,-0.910190957504236,8.58427097519806,0.115396961694686,0.955651003095384
hsa-miR-148a-3p,-0.589405791300769,12.4935903575173,0.115569250591355,0.955651003095384
hsa-miR-26b-5p,-0.588086257668146,11.6559171279503,0.116180023011849,0.955651003095384
hsa-miR-6754-5p,0.905845057471678,5.77479210701639,0.116469599672961,0.955651003095384
hsa-miR-491-5p,0.602933267311554,5.40977579143193,0.117001500656969,0.955651003095384
hsa-miR-4644,0.621452056420007,5.7796358881673,0.117051414547475,0.955651003095384
hsa-miR-1273e,-0.581870365243487,6.01539210800932,0.117460288055544,0.955651003095384
hsa-miR-4670-5p,0.697408741927441,4.35437215659217,0.119148562105913,0.955651003095384
hsa-miR-6726-5p,-0.581485872869191,6.15233642749435,0.119747671950235,0.955651003095384
hsa-miR-204-5p,-0.789427158174031,5.95563023419704,0.121088821206421,0.955651003095384
hsa-miR-485-5p,-0.605235641258629,7.08338533502293,0.121590845899921,0.955651003095384
hsa-miR-758-5p,0.665506185899238,4.76853778630444,0.121967181816599,0.955651003095384
hsa-miR-218-5p,-0.523126291168549,7.19585638679149,0.122188361162441,0.955651003095384
hsa-miR-6835-5p,-0.629174396280436,5.60869582442463,0.123461407575284,0.955651003095384
hsa-miR-106b-3p,-0.560101797253332,8.91229042334622,0.123523540966613,0.955651003095384
hsa-miR-4300,0.56193817235538,5.53004465162335,0.12384516973403,0.955651003095384
hsa-miR-7152-5p,-0.507136665494888,6.17613687778662,0.124506128265774,0.955651003095384
hsa-miR-4687-5p,-0.682816444097946,6.83188352773004,0.124529517736027,0.955651003095384
hsa-miR-8053,-0.755564369798236,6.12924628042941,0.124767497039088,0.955651003095384
hsa-miR-1288-5p,0.540728834952954,6.57080937451418,0.124769573740761,0.955651003095384
hsa-miR-1915-3p,-0.60954182219565,7.70865015200799,0.124877680783977,0.955651003095384
hsa-miR-1225-5p,-0.781074464678423,7.00668586457737,0.12494561131099,0.955651003095384
hsa-miR-301b-5p,0.746790008490956,4.76086077561734,0.125524047052524,0.955651003095384
hsa-miR-136-3p,-0.667356134419261,6.72723684743874,0.126205082119898,0.955651003095384
hsa-miR-7112-3p,-0.772045017981081,5.80754311573096,0.126981617841071,0.955651003095384
hsa-miR-2114-5p,0.602683489929349,6.46564626958187,0.127714817393895,0.955651003095384
hsa-miR-518a-3p,-0.921869943565342,5.92817532711412,0.12803934806598,0.955651003095384
hsa-miR-4660,0.733400495561122,6.28501802054681,0.12813826037344,0.955651003095384
hsa-miR-4654,-0.63715143167217,6.77735791525701,0.128490031612811,0.955651003095384
hsa-miR-7152-3p,0.647581239681289,5.67361141243331,0.129645943606417,0.955651003095384
hsa-miR-1306-5p,-0.512410187407319,6.88942693096646,0.129682458822044,0.955651003095384
hsa-miR-3152-3p,0.595749444508184,6.93890152767977,0.129705856741147,0.955651003095384
hsa-miR-203b-5p,-1.57968753128847,10.0390704872159,0.130164590561286,0.955651003095384
hsa-miR-6795-5p,-0.7615971978923,8.8605194224625,0.130271884131643,0.955651003095384
hsa-miR-4269,0.905521710467687,5.88991170525824,0.131186064748533,0.955651003095384
hsa-miR-4640-3p,-0.599642792462671,6.11386632269195,0.131671593094177,0.955651003095384
hsa-miR-3682-3p,0.606469610260146,5.54074923862355,0.131962261066227,0.955651003095384
hsa-miR-4433b-5p,-0.716139221038978,6.72839255805631,0.133177799388728,0.955651003095384
hsa-miR-575,-0.723205207036691,6.0788016376368,0.1336257773174,0.955651003095384
hsa-miR-33b-5p,0.56836666884089,5.57404383685009,0.134226186060329,0.955651003095384
hsa-miR-211-5p,0.804888110891119,9.20690397866642,0.134457146761208,0.955651003095384
hsa-miR-6790-3p,-0.725213162243462,8.7814236964339,0.13480825138829,0.955651003095384
hsa-miR-6871-5p,0.459532839559896,6.8002344030667,0.13537114205828,0.955651003095384
hsa-miR-4763-5p,-0.549675202242443,6.63911996982511,0.137066298490019,0.955651003095384
hsa-miR-509-3p,-0.980774650464769,10.5800015012954,0.137203733939478,0.955651003095384
hsa-miR-548ar-5p,-0.826719004399335,5.35994270973823,0.137855715724623,0.955651003095384
hsa-miR-6756-5p,0.964851465791053,11.6424091117637,0.138214762994031,0.955651003095384
hsa-miR-7704,-0.756275915817234,7.58929512458593,0.139488051672773,0.955651003095384
hsa-miR-4468,0.545070647365874,6.04468575099981,0.139792057086432,0.955651003095384
hsa-miR-200b-5p,-0.729165118058868,5.80311164604503,0.139811921652193,0.955651003095384
hsa-miR-3193,-0.653232245958346,5.70461121015955,0.14009243188515,0.955651003095384
hsa-miR-7845-5p,-0.689554348584995,7.69424285543931,0.140201345836387,0.955651003095384
hsa-miR-6808-3p,-0.75351549222248,6.94041410074072,0.141358607692615,0.955651003095384
hsa-miR-1205,0.602276987375531,5.1143381006705,0.142519403054136,0.955651003095384
hsa-miR-541-5p,-0.552219526526187,6.34880050339776,0.142870846674187,0.955651003095384
hsa-miR-3928-5p,0.609668255103045,8.59496280522126,0.143164440551079,0.955651003095384
hsa-miR-542-3p,-0.61556980942771,9.89998221924061,0.143505678313549,0.955651003095384
hsa-miR-7849-3p,-0.725493761066949,9.73179924770259,0.143765830840864,0.955651003095384
hsa-miR-634,0.561153117898587,5.20243051426576,0.14439758180136,0.955651003095384
hsa-miR-576-5p,-0.506678454520646,6.40318400108443,0.144695420641853,0.955651003095384
hsa-miR-4425,0.752647217124636,4.92696123709279,0.145471375384971,0.955651003095384
hsa-miR-16-2-3p,-0.720635290839977,8.25484445827136,0.147194886259772,0.955651003095384
hsa-miR-143-5p,-0.506015815003138,7.52243119405991,0.148008979482048,0.955651003095384
hsa-miR-3163,0.551100988875182,5.90558178890157,0.148823594095167,0.955651003095384
hsa-miR-27a-5p,0.529109368548801,5.16769790477337,0.149581707624603,0.955651003095384
hsa-miR-501-3p,-0.508956371145516,8.58073199950359,0.149592274639464,0.955651003095384
hsa-miR-4667-3p,-0.594189467956908,5.64534221372966,0.149671890650778,0.955651003095384
hsa-miR-3175,-0.736381551678386,13.1417927323742,0.150051703763177,0.955651003095384
hsa-miR-7161-5p,-0.47991979454124,6.97628621240752,0.150722084103649,0.955651003095384
